t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.]
1560531243.2994032,+1.4952,+001.39,+1.7430,0,000
1560531261.3203616,+1.4952,+001.39,+1.7430,0,000
1560531279.3414736,+1.4952,+001.39,+1.7430,0,000
1560531297.3624575,+1.4952,+001.39,+1.7430,0,000
1560531315.383373,+1.4951,+001.39,+1.7430,0,000
1560531333.40447,+1.4951,+001.39,+1.7430,0,000
1560531351.425506,+1.4951,+001.39,+1.7430,0,000
1560531369.4464955,+1.4951,+001.39,+1.7430,0,000
1560531387.4674826,+1.4951,+001.39,+1.7430,0,000
1560531405.4885812,+1.4951,+001.39,+1.7430,0,000
1560531423.5093045,+1.4951,+001.39,+1.7430,0,000
1560531441.5300128,+1.4952,+001.39,+1.7430,0,000
1560531459.5510974,+1.4952,+001.39,+1.7430,0,000
1560531477.5722632,+1.4952,+001.39,+1.7430,0,000
1560531495.592963,+1.4952,+001.39,+1.7430,0,000
1560531513.6139967,+1.4952,+001.39,+1.7430,0,000
1560531531.6351125,+1.4952,+001.39,+1.7430,0,000
1560531549.6562738,+1.4952,+001.39,+1.7430,0,000
1560531567.677158,+1.4952,+001.39,+1.7430,0,000
1560531585.6965396,+1.4952,+001.39,+1.7430,0,000
1560531603.7163815,+1.4952,+001.39,+1.7430,0,000
1560531621.7371423,+1.4952,+001.39,+1.7430,0,000
1560531639.758223,+1.4952,+001.39,+1.7430,0,000
1560531657.779142,+1.4952,+001.39,+1.7430,0,000
1560531675.7993689,+1.4952,+001.39,+1.7430,0,000
1560531693.8205,+1.4952,+001.39,+1.7430,0,000
1560531711.8403537,+1.4952,+001.39,+1.7430,0,000
1560531729.861218,+1.4952,+001.39,+1.7430,0,000
1560531747.8821137,+1.4952,+001.39,+1.7430,0,000
1560531765.902982,+1.4952,+001.39,+1.7430,0,000
1560531783.9239633,+1.4952,+001.39,+1.7430,0,000
1560531801.9448829,+1.4952,+001.39,+1.7430,0,000
1560531819.9659994,+1.4952,+001.39,+1.7430,0,000
1560531837.987048,+1.4952,+001.39,+1.7430,0,000
1560531856.0079424,+1.4952,+001.39,+1.7430,0,000
1560531874.029051,+1.4952,+001.39,+1.7430,0,000
1560531892.0501564,+1.4952,+001.39,+1.7430,0,000
1560531910.070976,+1.4952,+001.39,+1.7430,0,000
1560531928.0919528,+1.4952,+001.39,+1.7430,0,000
1560531946.1130552,+1.4952,+001.39,+1.7430,0,000
1560531964.1341205,+1.4952,+001.39,+1.7430,0,000
1560531982.1551003,+1.4952,+001.39,+1.7430,0,000
1560532000.17628,+1.4952,+001.39,+1.7430,0,000
1560532018.197366,+1.4952,+001.39,+1.7430,0,000
1560532036.2182739,+1.4952,+001.39,+1.7430,0,000
1560532054.2393367,+1.4952,+001.39,+1.7430,0,000
1560532072.2603853,+1.4952,+001.39,+1.7430,0,000
1560532090.2810695,+1.4951,+001.39,+1.7430,0,000
1560532108.3020113,+1.4952,+001.39,+1.7430,0,000
1560532126.3230538,+1.4952,+001.39,+1.7430,0,000
1560532144.344194,+1.4952,+001.39,+1.7430,0,000
1560532162.3651574,+1.4952,+001.39,+1.7430,0,000
1560532180.386218,+1.4952,+001.39,+1.7430,0,000
1560532198.4072514,+1.4952,+001.39,+1.7430,0,000
1560532216.4280467,+1.4952,+001.39,+1.7430,0,000
1560532234.449115,+1.4952,+001.39,+1.7430,0,000
1560532252.4702976,+1.4952,+001.39,+1.7430,0,000
1560532270.4910285,+1.4952,+001.39,+1.7430,0,000
1560532288.5118964,+1.4952,+001.39,+1.7430,0,000
1560532306.532953,+1.4952,+001.39,+1.7430,0,000
1560532324.5540085,+1.4952,+001.39,+1.7430,0,000
1560532342.5749125,+1.4952,+001.39,+1.7430,0,000
1560532360.5959344,+1.4952,+001.39,+1.7430,0,000
1560532378.6169858,+1.4952,+001.39,+1.7430,0,000
1560532396.6377993,+1.4952,+001.39,+1.7430,0,000
1560532414.6588502,+1.4952,+001.39,+1.7430,0,000
1560532432.6798365,+1.4952,+001.39,+1.7430,0,000
1560532450.7004902,+1.4952,+001.39,+1.7430,0,000
1560532468.7213783,+1.4952,+001.39,+1.7430,0,000
1560532486.7424731,+1.4952,+001.39,+1.7430,0,000
1560532504.7635882,+1.4952,+001.39,+1.7430,0,000
1560532522.7845628,+1.4952,+001.39,+1.7430,0,000
1560532540.8056295,+1.4952,+001.39,+1.7430,0,000
1560532558.8267071,+1.4952,+001.39,+1.7430,0,000
1560532576.8475504,+1.4952,+001.39,+1.7430,0,000
1560532594.8686378,+1.4952,+001.39,+1.7430,0,000
1560532612.8897297,+1.4952,+001.39,+1.7430,0,000
1560532630.9104867,+1.4952,+001.39,+1.7430,0,000
1560532648.931377,+1.4952,+001.39,+1.7430,0,000
1560532666.9525383,+1.4952,+001.39,+1.7430,0,000
1560532684.973673,+1.4952,+001.39,+1.7430,0,000
1560532702.9946196,+1.4952,+001.39,+1.7430,0,000
1560532721.0137346,+1.4952,+001.39,+1.7430,0,000
1560532739.034894,+1.4952,+001.39,+1.7430,0,000
1560532757.0557406,+1.4952,+001.39,+1.7430,0,000
1560532775.076915,+1.4952,+001.39,+1.7430,0,000
1560532793.0979006,+1.4952,+001.39,+1.7430,0,000
1560532811.1186907,+1.4952,+001.39,+1.7430,0,000
1560532829.1397064,+1.4952,+001.39,+1.7430,0,000
1560532847.1607924,+1.4952,+001.39,+1.7430,0,000
1560532865.1818163,+1.4952,+001.39,+1.7430,0,000
1560532883.2026358,+1.4952,+001.39,+1.7430,0,000
1560532901.2237034,+1.4953,+001.39,+1.7430,0,000
1560532919.2447631,+1.4953,+001.39,+1.7430,0,000
1560532937.2655826,+1.4953,+001.39,+1.7430,0,000
1560532955.2866435,+1.4953,+001.39,+1.7430,0,000
1560532973.3076737,+1.4953,+001.39,+1.7430,0,000
1560532991.3287518,+1.4954,+001.39,+1.7430,0,000
1560533009.3498256,+1.4954,+001.39,+1.7430,0,000
1560533027.370879,+1.4955,+001.39,+1.7430,0,000
1560533045.3919227,+1.4955,+001.39,+1.7430,0,000
1560533063.4128606,+1.4955,+001.39,+1.7430,0,000
1560533081.4338508,+1.4956,+001.39,+1.7430,0,000
1560533099.4548585,+1.4956,+001.39,+1.7431,0,000
1560533117.4757407,+1.4957,+001.39,+1.7430,0,000
1560533135.4968708,+1.4957,+001.39,+1.7430,0,000
1560533153.5177839,+1.4957,+001.39,+1.7430,0,000
1560533171.5386634,+1.4958,+001.39,+1.7430,0,000
1560533189.5596828,+1.4958,+001.39,+1.7431,0,000
1560533207.5807397,+1.4959,+001.39,+1.7430,0,000
1560533225.6017509,+1.4959,+001.39,+1.7430,0,000
1560533243.622708,+1.4959,+001.39,+1.7430,0,000
1560533261.6437445,+1.4959,+001.39,+1.7430,0,000
1560533279.6647983,+1.4960,+001.39,+1.7430,0,000
1560533297.6857207,+1.4960,+001.39,+1.7430,0,000
1560533315.706764,+1.4960,+001.39,+1.7430,0,000
1560533333.7270646,+1.4961,+001.39,+1.7430,0,000
1560533351.7480013,+1.4961,+001.39,+1.7430,0,000
1560533369.7689118,+1.4961,+001.39,+1.7430,0,000
1560533387.789887,+1.4961,+001.39,+1.7430,0,000
1560533405.811017,+1.4962,+001.39,+1.7430,0,000
1560533423.8318498,+1.4962,+001.39,+1.7430,0,000
1560533441.8529253,+1.4963,+001.39,+1.7431,0,000
1560533459.8739746,+1.4963,+001.39,+1.7431,0,000
1560533477.8929546,+1.4963,+001.39,+1.7431,0,000
1560533495.9140418,+1.4964,+001.39,+1.7431,0,000
1560533513.9351587,+1.4964,+001.39,+1.7431,0,000
1560533531.9561589,+1.4964,+001.39,+1.7431,0,000
1560533549.977231,+1.4965,+001.39,+1.7431,0,000
1560533567.9983327,+1.4965,+001.39,+1.7431,0,000
1560533586.0193853,+1.4965,+001.39,+1.7431,0,000
1560533604.0402944,+1.4965,+001.39,+1.7431,0,000
1560533622.0610378,+1.4965,+001.39,+1.7431,0,000
1560533640.0818796,+1.4966,+001.39,+1.7431,0,000
1560533658.1028824,+1.4966,+001.39,+1.7431,0,000
1560533676.1233175,+1.4966,+001.39,+1.7431,0,000
1560533694.1444576,+1.4966,+001.39,+1.7431,0,000
1560533712.1652927,+1.4967,+001.39,+1.7431,0,000
1560533730.1863594,+1.4967,+001.39,+1.7431,0,000
1560533748.2074473,+1.4967,+001.39,+1.7431,0,000
1560533766.228408,+1.4968,+001.39,+1.7431,0,000
1560533784.2494254,+1.4968,+001.39,+1.7431,0,000
1560533802.2704809,+1.4968,+001.39,+1.7431,0,000
1560533820.291411,+1.4968,+001.39,+1.7431,0,000
1560533838.312324,+1.4969,+001.39,+1.7431,0,000
1560533856.3334036,+1.4969,+001.39,+1.7431,0,000
1560533874.3544552,+1.4969,+001.39,+1.7431,0,000
1560533892.375432,+1.4970,+001.39,+1.7431,0,000
1560533910.396494,+1.4970,+001.39,+1.7431,0,000
1560533928.4175265,+1.4970,+001.39,+1.7431,0,000
1560533946.4384663,+1.4971,+001.39,+1.7431,0,000
1560533964.4593694,+1.4971,+001.39,+1.7431,0,000
1560533982.4804957,+1.4972,+001.39,+1.7431,0,000
1560534000.5014534,+1.4972,+001.39,+1.7431,0,000
1560534018.5222661,+1.4972,+001.39,+1.7431,0,000
1560534036.5433354,+1.4973,+001.39,+1.7431,0,000
1560534054.5644026,+1.4973,+001.39,+1.7431,0,000
1560534072.585301,+1.4973,+001.39,+1.7431,0,000
1560534090.6063683,+1.4974,+001.39,+1.7431,0,000
1560534108.6274178,+1.4974,+001.39,+1.7431,0,000
1560534126.648362,+1.4974,+001.39,+1.7431,0,000
1560534144.6693332,+1.4974,+001.39,+1.7431,0,000
1560534162.6901877,+1.4975,+001.39,+1.7431,0,000
1560534180.7108188,+1.4975,+001.39,+1.7431,0,000
1560534198.7315462,+1.4975,+001.39,+1.7431,0,000
1560534216.7526386,+1.4976,+001.39,+1.7431,0,000
1560534234.7735906,+1.4976,+001.39,+1.7431,0,000
1560534252.7941518,+1.4976,+001.39,+1.7431,0,000
1560534270.8150585,+1.4976,+001.39,+1.7431,0,000
1560534288.8359156,+1.4976,+001.39,+1.7431,0,000
1560534306.856692,+1.4977,+001.39,+1.7431,0,000
1560534324.8773513,+1.4977,+001.39,+1.7431,0,000
1560534342.8984082,+1.4977,+001.39,+1.7431,0,000
1560534360.919269,+1.4978,+001.39,+1.7431,0,000
1560534378.9401562,+1.4978,+001.39,+1.7431,0,000
1560534396.9609146,+1.4978,+001.39,+1.7431,0,000
1560534414.9818304,+1.4979,+001.39,+1.7431,0,000
1560534433.0020795,+1.4979,+001.39,+1.7431,0,000
1560534451.0222538,+1.4979,+001.39,+1.7431,0,000
1560534469.0433109,+1.4979,+001.39,+1.7431,0,000
1560534487.064374,+1.4980,+001.39,+1.7431,0,000
1560534505.0853546,+1.4980,+001.39,+1.7431,0,000
1560534523.1063943,+1.4981,+001.39,+1.7431,0,000
1560534541.1273155,+1.4981,+001.39,+1.7431,0,000
1560534559.1482785,+1.4981,+001.39,+1.7431,0,000
1560534577.169362,+1.4982,+001.39,+1.7431,0,000
1560534595.1904485,+1.4982,+001.39,+1.7431,0,000
1560534613.211147,+1.4982,+001.39,+1.7431,0,000
1560534631.2323012,+1.4982,+001.39,+1.7431,0,000
1560534649.253365,+1.4983,+001.39,+1.7431,0,000
1560534667.274383,+1.4983,+001.39,+1.7431,0,000
1560534685.2954345,+1.4983,+001.39,+1.7431,0,000
1560534703.316456,+1.4984,+001.39,+1.7431,0,000
1560534721.3373697,+1.4984,+001.39,+1.7431,0,000
1560534739.3582933,+1.4984,+001.39,+1.7431,0,000
1560534757.3793442,+1.4984,+001.39,+1.7431,0,000
1560534775.4003916,+1.4984,+001.39,+1.7431,0,000
1560534793.4212368,+1.4985,+001.39,+1.7431,0,000
1560534811.442302,+1.4985,+001.39,+1.7431,0,000
1560534829.463275,+1.4986,+001.39,+1.7431,0,000
1560534847.484277,+1.4986,+001.39,+1.7431,0,000
1560534865.5048668,+1.4986,+001.39,+1.7431,0,000
1560534883.525636,+1.4987,+001.39,+1.7431,0,000
1560534901.546469,+1.4987,+001.39,+1.7431,0,000
1560534919.5673106,+1.4987,+001.39,+1.7431,0,000
1560534937.5883746,+1.4987,+001.39,+1.7431,0,000
1560534955.6095207,+1.4988,+001.39,+1.7431,0,000
1560534973.6302426,+1.4988,+001.39,+1.7431,0,000
1560534991.6513577,+1.4988,+001.39,+1.7431,0,000
1560535009.6724129,+1.4988,+001.39,+1.7431,0,000
1560535027.6935396,+1.4988,+001.39,+1.7431,0,000
1560535045.7145078,+1.4989,+001.39,+1.7431,0,000
1560535063.7355983,+1.4989,+001.39,+1.7431,0,000
1560535081.7566702,+1.4989,+001.39,+1.7431,0,000
1560535099.7776332,+1.4989,+001.39,+1.7431,0,000
1560535117.7986805,+1.4989,+001.39,+1.7431,0,000
1560535135.8197594,+1.4990,+001.39,+1.7431,0,000
1560535153.840563,+1.4990,+001.39,+1.7431,0,000
1560535171.8616061,+1.4990,+001.39,+1.7431,0,000
1560535189.8826847,+1.4991,+001.39,+1.7431,0,000
1560535207.9034464,+1.4991,+001.39,+1.7431,0,000
1560535225.9243002,+1.4992,+001.39,+1.7431,0,000
1560535243.945422,+1.4992,+001.39,+1.7431,0,000
1560535261.966509,+1.4992,+001.39,+1.7431,0,000
1560535279.9875298,+1.4993,+001.39,+1.7431,0,000
1560535298.008667,+1.4993,+001.39,+1.7431,0,000
1560535316.028408,+1.4993,+001.39,+1.7431,0,000
1560535334.0492454,+1.4993,+001.39,+1.7431,0,000
1560535352.0703785,+1.4993,+001.39,+1.7431,0,000
1560535370.0915425,+1.4994,+001.39,+1.7431,0,000
1560535388.1127012,+1.4994,+001.39,+1.7431,0,000
1560535406.133703,+1.4994,+001.39,+1.7431,0,000
1560535424.1548526,+1.4995,+001.39,+1.7431,0,000
1560535442.1759126,+1.4995,+001.39,+1.7431,0,000
1560535460.1968288,+1.4995,+001.39,+1.7431,0,000
1560535478.2178912,+1.4996,+001.39,+1.7431,0,000
1560535496.2390223,+1.4996,+001.39,+1.7431,0,000
1560535514.259948,+1.4996,+001.39,+1.7431,0,000
1560535532.28104,+1.4997,+001.39,+1.7431,0,000
1560535550.3021586,+1.4997,+001.39,+1.7431,0,000
1560535568.323172,+1.4997,+001.39,+1.7431,0,000
1560535586.3442645,+1.4997,+001.39,+1.7431,0,000
1560535604.3653736,+1.4998,+001.39,+1.7431,0,000
1560535622.3863513,+1.4998,+001.39,+1.7431,0,000
1560535640.4072492,+1.4998,+001.39,+1.7431,0,000
1560535658.427768,+1.4998,+001.39,+1.7431,0,000
1560535676.4484823,+1.4999,+001.39,+1.7431,0,000
1560535694.4693863,+1.4999,+001.39,+1.7431,0,000
1560535712.4905055,+1.4999,+001.39,+1.7431,0,000
1560535730.5116804,+1.5000,+001.39,+1.7431,0,000
1560535748.5328102,+1.5000,+001.39,+1.7431,0,000
1560535766.5538292,+1.5000,+001.39,+1.7431,0,000
1560535784.5749974,+1.5000,+001.39,+1.7431,0,000
1560535802.5960407,+1.5000,+001.39,+1.7431,0,000
1560535820.6168876,+1.5001,+001.39,+1.7431,0,000
1560535838.637986,+1.5001,+001.39,+1.7431,0,000
1560535856.659066,+1.5001,+001.39,+1.7431,0,000
1560535874.6798725,+1.5002,+001.39,+1.7431,0,000
1560535892.7009282,+1.5002,+001.39,+1.7431,0,000
1560535910.7220252,+1.5002,+001.39,+1.7431,0,000
1560535928.7430856,+1.5003,+001.39,+1.7431,0,000
1560535946.76405,+1.5003,+001.39,+1.7431,0,000
1560535964.7851474,+1.5003,+001.39,+1.7431,0,000
1560535982.806225,+1.5004,+001.39,+1.7431,0,000
1560536000.8270254,+1.5004,+001.39,+1.7431,0,000
1560536018.848139,+1.5005,+001.39,+1.7431,0,000
1560536036.8692634,+1.5005,+001.39,+1.7431,0,000
1560536054.8900943,+1.5005,+001.39,+1.7431,0,000
1560536072.9112008,+1.5005,+001.39,+1.7431,0,000
1560536090.9323084,+1.5006,+001.39,+1.7431,0,000
1560536108.953423,+1.5006,+001.39,+1.7431,0,000
1560536126.974476,+1.5006,+001.39,+1.7431,0,000
1560536144.995649,+1.5006,+001.39,+1.7431,0,000
1560536163.0161326,+1.5007,+001.39,+1.7431,0,000
1560536181.0370822,+1.5007,+001.39,+1.7431,0,000
1560536199.0581558,+1.5006,+001.39,+1.7431,0,000
1560536217.0792294,+1.5006,+001.39,+1.7431,0,000
1560536235.1002083,+1.5006,+001.39,+1.7431,0,000
1560536253.1212535,+1.5006,+001.39,+1.7431,0,000
1560536271.1423836,+1.5006,+001.39,+1.7431,0,000
1560536289.1633768,+1.5005,+001.39,+1.7431,0,000
1560536307.1843662,+1.5005,+001.39,+1.7431,0,000
1560536325.2054865,+1.5004,+001.39,+1.7431,0,000
1560536343.2265193,+1.5004,+001.39,+1.7431,0,000
1560536361.2471278,+1.5003,+001.39,+1.7431,0,000
1560536379.2682734,+1.5003,+001.39,+1.7431,0,000
1560536397.2892892,+1.5003,+001.39,+1.7431,0,000
1560536415.3101504,+1.5002,+001.39,+1.7431,0,000
1560536433.331222,+1.5002,+001.39,+1.7431,0,000
1560536451.3522778,+1.5002,+001.39,+1.7431,0,000
1560536469.373219,+1.5002,+001.39,+1.7431,0,000
1560536487.3941805,+1.5002,+001.39,+1.7431,0,000
1560536505.4151907,+1.5001,+001.39,+1.7431,0,000
1560536523.4362373,+1.5001,+001.39,+1.7431,0,000
1560536541.4572744,+1.5001,+001.39,+1.7431,0,000
1560536559.4783604,+1.5001,+001.39,+1.7431,0,000
1560536577.4993696,+1.5001,+001.39,+1.7431,0,000
1560536595.520331,+1.5001,+001.39,+1.7431,0,000
1560536613.5414374,+1.5001,+001.39,+1.7431,0,000
1560536631.5625076,+1.5002,+001.39,+1.7431,0,000
1560536649.5835736,+1.5002,+001.39,+1.7431,0,000
1560536667.6045644,+1.5002,+001.39,+1.7431,0,000
1560536685.6256065,+1.5002,+001.39,+1.7431,0,000
1560536703.646604,+1.5002,+001.39,+1.7431,0,000
1560536721.6676598,+1.5002,+001.39,+1.7431,0,000
1560536739.6883905,+1.5002,+001.39,+1.7431,0,000
1560536757.7089448,+1.5003,+001.39,+1.7431,0,000
1560536775.729923,+1.5003,+001.39,+1.7431,0,000
1560536793.7510254,+1.5003,+001.39,+1.7431,0,000
1560536811.7717454,+1.5003,+001.39,+1.7431,0,000
1560536829.7924833,+1.5003,+001.39,+1.7431,0,000
1560536847.8133833,+1.5004,+001.39,+1.7431,0,000
1560536865.832951,+1.5004,+001.39,+1.7431,0,000
1560536883.8522875,+1.5004,+001.39,+1.7431,0,000
1560536901.873262,+1.5004,+001.39,+1.7431,0,000
1560536919.894303,+1.5003,+001.39,+1.7431,0,000
1560536937.9129386,+1.5003,+001.39,+1.7431,0,000
1560536955.9310606,+1.5003,+001.39,+1.7431,0,000
1560536973.9489298,+1.5003,+001.39,+1.7431,0,000
1560536991.967075,+1.5003,+001.39,+1.7431,0,000
1560537009.98469,+1.5003,+001.39,+1.7431,0,000
1560537028.003061,+1.5003,+001.39,+1.7431,0,000
1560537046.0209348,+1.5003,+001.39,+1.7431,0,000
1560537064.0419965,+1.5002,+001.39,+1.7431,0,000
1560537082.0629673,+1.5003,+001.39,+1.7431,0,000
1560537100.0840964,+1.5002,+001.39,+1.7431,0,000
1560537118.1051867,+1.5002,+001.39,+1.7431,0,000
1560537136.1259415,+1.5002,+001.39,+1.7431,0,000
1560537154.1470518,+1.5002,+001.39,+1.7431,0,000
1560537172.168193,+1.5002,+001.39,+1.7431,0,000
1560537190.1888037,+1.5002,+001.39,+1.7431,0,000
1560537208.209794,+1.5002,+001.39,+1.7431,0,000
1560537226.2308824,+1.5002,+001.39,+1.7431,0,000
1560537244.2519655,+1.5003,+001.39,+1.7431,0,000
1560537262.2729247,+1.5003,+001.39,+1.7431,0,000
1560537280.2940083,+1.5003,+001.39,+1.7431,0,000
1560537298.315084,+1.5003,+001.39,+1.7431,0,000
1560537316.3360589,+1.5003,+001.39,+1.7431,0,000
1560537334.357166,+1.5003,+001.39,+1.7431,0,000
1560537352.3782644,+1.5003,+001.39,+1.7431,0,000
1560537370.3988817,+1.5003,+001.39,+1.7431,0,000
1560537388.419785,+1.5003,+001.39,+1.7431,0,000
1560537406.4408092,+1.5003,+001.39,+1.7431,0,000
1560537424.461833,+1.5003,+001.39,+1.7431,0,000
1560537442.4816706,+1.5003,+001.39,+1.7431,0,000
1560537460.5018392,+1.5003,+001.39,+1.7431,0,000
1560537478.523142,+1.5003,+001.39,+1.7431,0,000
1560537496.544244,+1.5003,+001.39,+1.7431,0,000
1560537514.5651977,+1.5003,+001.39,+1.7431,0,000
1560537532.5864496,+1.5003,+001.39,+1.7431,0,000
1560537550.607586,+1.5003,+001.39,+1.7431,0,000
1560537568.6285458,+1.5003,+001.39,+1.7431,0,000
1560537586.6494627,+1.5003,+001.39,+1.7431,0,000
1560537604.6706102,+1.5003,+001.39,+1.7431,0,000
1560537622.691668,+1.5003,+001.39,+1.7431,0,000
1560537640.7128193,+1.5003,+001.39,+1.7431,0,000
1560537658.7340646,+1.5003,+001.39,+1.7431,0,000
1560537676.7547934,+1.5003,+001.39,+1.7431,0,000
1560537694.775812,+1.5003,+001.39,+1.7431,0,000
1560537712.796986,+1.5003,+001.39,+1.7431,0,000
1560537730.8177748,+1.5003,+001.39,+1.7431,0,000
1560537748.8386464,+1.5003,+001.39,+1.7431,0,000
1560537766.859669,+1.5003,+001.39,+1.7431,0,000
1560537784.8806427,+1.5003,+001.39,+1.7431,0,000
1560537802.9009628,+1.5003,+001.39,+1.7431,0,000
1560537820.9210334,+1.5003,+001.39,+1.7431,0,000
1560537838.942132,+1.5003,+001.39,+1.7431,0,000
1560537856.9631248,+1.5003,+001.39,+1.7431,0,000
1560537874.984273,+1.5003,+001.39,+1.7431,0,000
1560537893.005047,+1.5003,+001.39,+1.7431,0,000
1560537911.0259929,+1.5003,+001.39,+1.7431,0,000
1560537929.04704,+1.5003,+001.39,+1.7431,0,000
1560537947.0681953,+1.5003,+001.39,+1.7431,0,000
1560537965.089199,+1.5003,+001.39,+1.7431,0,000
1560537983.1100063,+1.5003,+001.39,+1.7431,0,000
1560538001.1310935,+1.5003,+001.39,+1.7431,0,000
1560538019.152237,+1.5003,+001.39,+1.7431,0,000
1560538037.1731231,+1.5003,+001.39,+1.7431,0,000
1560538055.1942065,+1.5003,+001.39,+1.7431,0,000
1560538073.2152972,+1.5003,+001.39,+1.7431,0,000
1560538091.2361348,+1.5003,+001.39,+1.7431,0,000
1560538109.2570653,+1.5003,+001.39,+1.7431,0,000
1560538127.2781498,+1.5003,+001.39,+1.7431,0,000
1560538145.2992036,+1.5003,+001.39,+1.7431,0,000
1560538163.3199878,+1.5003,+001.39,+1.7431,0,000
1560538181.3410404,+1.5003,+001.39,+1.7431,0,000
1560538199.3621116,+1.5003,+001.39,+1.7431,0,000
1560538217.3829596,+1.5003,+001.39,+1.7431,0,000
1560538235.4039938,+1.5003,+001.39,+1.7431,0,000
1560538253.4250226,+1.5003,+001.39,+1.7431,0,000
1560538271.4460633,+1.5003,+001.39,+1.7431,0,000
1560538289.4671342,+1.5003,+001.39,+1.7431,0,000
1560538307.4882765,+1.5003,+001.39,+1.7431,0,000
1560538325.509305,+1.5003,+001.39,+1.7431,0,000
1560538343.530256,+1.5003,+001.39,+1.7431,0,000
1560538361.55131,+1.5003,+001.39,+1.7431,0,000
1560538379.5723767,+1.5002,+001.39,+1.7431,0,000
1560538397.5933936,+1.5002,+001.39,+1.7431,0,000
1560538415.6143522,+1.5003,+001.39,+1.7431,0,000
1560538433.6353276,+1.5002,+001.39,+1.7431,0,000
1560538451.6562228,+1.5002,+001.39,+1.7431,0,000
1560538469.677074,+1.5003,+001.39,+1.7431,0,000
1560538487.6981266,+1.5003,+001.39,+1.7431,0,000
1560538505.7193203,+1.5003,+001.39,+1.7432,0,000
1560538523.7402544,+1.5003,+001.39,+1.7431,0,000
1560538541.7612882,+1.5003,+001.39,+1.7431,0,000
1560538559.7823956,+1.5003,+001.39,+1.7431,0,000
1560538577.8033435,+1.5004,+001.39,+1.7431,0,000
1560538595.824209,+1.5004,+001.39,+1.7431,0,000
1560538613.8449178,+1.5005,+001.39,+1.7431,0,000
1560538631.8656037,+1.5005,+001.39,+1.7431,0,000
1560538649.8865776,+1.5006,+001.39,+1.7431,0,000
1560538667.9072273,+1.5006,+001.39,+1.7431,0,000
1560538685.9280007,+1.5007,+001.39,+1.7431,0,000
1560538703.9487882,+1.5007,+001.39,+1.7431,0,000
1560538721.969784,+1.5007,+001.39,+1.7431,0,000
1560538739.9907625,+1.5008,+001.39,+1.7431,0,000
1560538758.0116873,+1.5008,+001.39,+1.7431,0,000
1560538776.0327547,+1.5008,+001.39,+1.7431,0,000
1560538794.0538094,+1.5008,+001.39,+1.7431,0,000
1560538812.0742536,+1.5009,+001.39,+1.7431,0,000
1560538830.095333,+1.5009,+001.39,+1.7431,0,000
1560538848.1165137,+1.5010,+001.39,+1.7431,0,000
1560538866.1374846,+1.5010,+001.39,+1.7431,0,000
1560538884.1584015,+1.5010,+001.39,+1.7431,0,000
1560538902.1795192,+1.5010,+001.39,+1.7431,0,000
1560538920.2004023,+1.5011,+001.39,+1.7431,0,000
1560538938.221254,+1.5011,+001.39,+1.7431,0,000
1560538956.2423759,+1.5011,+001.39,+1.7431,0,000
1560538974.26341,+1.5011,+001.39,+1.7431,0,000
1560538992.2843053,+1.5011,+001.39,+1.7431,0,000
1560539010.3053513,+1.5012,+001.39,+1.7431,0,000
1560539028.326457,+1.5012,+001.39,+1.7431,0,000
1560539046.3474715,+1.5012,+001.39,+1.7431,0,000
1560539064.368286,+1.5012,+001.39,+1.7431,0,000
1560539082.3891041,+1.5013,+001.39,+1.7431,0,000
