t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.]
1559960083.1844285,+1.2175,+009.85,+1.4253,0,000
1559960101.2054627,+1.2175,+009.85,+1.4253,0,000
1559960119.2264712,+1.2175,+009.85,+1.4253,0,000
1559960137.245611,+1.2175,+009.85,+1.4253,0,000
1559960155.2668455,+1.2176,+009.85,+1.4253,0,000
1559960173.2864425,+1.2176,+009.85,+1.4253,0,000
1559960191.3065555,+1.2176,+009.85,+1.4254,0,000
1559960209.3277538,+1.2176,+009.85,+1.4254,0,000
1559960227.34899,+1.2177,+009.85,+1.4254,0,000
1559960245.3676891,+1.2177,+009.85,+1.4254,0,000
1559960263.3874586,+1.2177,+009.85,+1.4255,0,000
1559960281.4077132,+1.2177,+009.85,+1.4255,0,000
1559960299.4270775,+1.2178,+009.85,+1.4255,0,000
1559960317.4479575,+1.2178,+009.85,+1.4255,0,000
1559960335.4692564,+1.2178,+009.85,+1.4255,0,000
1559960353.490428,+1.2179,+009.84,+1.4255,0,000
1559960371.5115788,+1.2179,+009.84,+1.4255,0,000
1559960389.5326173,+1.2179,+009.84,+1.4256,0,000
1559960407.553649,+1.2179,+009.84,+1.4256,0,000
1559960425.574768,+1.2179,+009.84,+1.4256,0,000
1559960443.595938,+1.2180,+009.84,+1.4256,0,000
1559960461.6170127,+1.2180,+009.84,+1.4256,0,000
1559960479.6380963,+1.2180,+009.84,+1.4257,0,000
1559960497.6583781,+1.2181,+009.84,+1.4257,0,000
1559960515.6791568,+1.2181,+009.84,+1.4257,0,000
1559960533.700231,+1.2181,+009.84,+1.4257,0,000
1559960551.721499,+1.2181,+009.84,+1.4257,0,000
1559960569.742736,+1.2182,+009.84,+1.4258,0,000
1559960587.763735,+1.2182,+009.84,+1.4258,0,000
1559960605.7848039,+1.2182,+009.84,+1.4258,0,000
1559960623.8059003,+1.2183,+009.83,+1.4258,0,000
1559960641.8271072,+1.2183,+009.83,+1.4258,0,000
1559960659.8480434,+1.2183,+009.83,+1.4258,0,000
1559960677.869006,+1.2183,+009.83,+1.4259,0,000
1559960695.8895519,+1.2184,+009.83,+1.4259,0,000
1559960713.9095838,+1.2184,+009.83,+1.4259,0,000
1559960731.930756,+1.2184,+009.83,+1.4259,0,000
1559960749.9519522,+1.2184,+009.83,+1.4259,0,000
1559960767.973204,+1.2185,+009.83,+1.4259,0,000
1559960785.9942818,+1.2185,+009.83,+1.4260,0,000
1559960804.0155308,+1.2185,+009.83,+1.4260,0,000
1559960822.036711,+1.2185,+009.83,+1.4260,0,000
1559960840.0571296,+1.2186,+009.83,+1.4260,0,000
1559960858.0784113,+1.2186,+009.83,+1.4260,0,000
1559960876.099553,+1.2186,+009.82,+1.4261,0,000
1559960894.1206207,+1.2187,+009.82,+1.4261,0,000
1559960912.1417403,+1.2187,+009.82,+1.4261,0,000
1559960930.1620736,+1.2187,+009.82,+1.4261,0,000
1559960948.1831381,+1.2187,+009.82,+1.4261,0,000
1559960966.2040849,+1.2188,+009.82,+1.4262,0,000
1559960984.2248468,+1.2188,+009.82,+1.4262,0,000
1559961002.2458842,+1.2188,+009.82,+1.4262,0,000
1559961020.266748,+1.2189,+009.82,+1.4262,0,000
1559961038.2877994,+1.2189,+009.82,+1.4262,0,000
1559961056.30892,+1.2189,+009.82,+1.4263,0,000
1559961074.3299372,+1.2190,+009.82,+1.4263,0,000
1559961092.3496058,+1.2190,+009.82,+1.4263,0,000
1559961110.370628,+1.2190,+009.82,+1.4263,0,000
1559961128.3917053,+1.2190,+009.82,+1.4263,0,000
1559961146.4127023,+1.2190,+009.81,+1.4263,0,000
1559961164.433732,+1.2191,+009.81,+1.4263,0,000
1559961182.454799,+1.2191,+009.81,+1.4264,0,000
1559961200.4756942,+1.2191,+009.81,+1.4264,0,000
1559961218.4966538,+1.2192,+009.81,+1.4264,0,000
1559961236.5176456,+1.2192,+009.81,+1.4264,0,000
1559961254.5385494,+1.2192,+009.81,+1.4264,0,000
1559961272.5575306,+1.2193,+009.81,+1.4265,0,000
1559961290.5786314,+1.2193,+009.81,+1.4265,0,000
1559961308.5997014,+1.2193,+009.81,+1.4265,0,000
1559961326.6207633,+1.2193,+009.81,+1.4265,0,000
1559961344.6409402,+1.2193,+009.81,+1.4265,0,000
1559961362.6617255,+1.2194,+009.81,+1.4265,0,000
1559961380.68255,+1.2194,+009.81,+1.4265,0,000
1559961398.7036612,+1.2194,+009.81,+1.4265,0,000
1559961416.7247787,+1.2195,+009.81,+1.4265,0,000
1559961434.7457688,+1.2195,+009.81,+1.4266,0,000
1559961452.7667568,+1.2195,+009.81,+1.4266,0,000
1559961470.787815,+1.2195,+009.81,+1.4266,0,000
1559961488.8084958,+1.2196,+009.80,+1.4266,0,000
1559961506.829376,+1.2196,+009.80,+1.4266,0,000
1559961524.8472972,+1.2196,+009.80,+1.4266,0,000
1559961542.8677237,+1.2197,+009.80,+1.4267,0,000
1559961560.8878338,+1.2197,+009.80,+1.4267,0,000
1559961578.9089818,+1.2197,+009.80,+1.4267,0,000
1559961596.929035,+1.2197,+009.80,+1.4267,0,000
1559961614.949626,+1.2198,+009.80,+1.4267,0,000
1559961632.9707344,+1.2198,+009.80,+1.4268,0,000
1559961650.9918458,+1.2198,+009.80,+1.4268,0,000
1559961669.0129004,+1.2198,+009.80,+1.4268,0,000
1559961687.0329242,+1.2199,+009.80,+1.4268,0,000
1559961705.0529823,+1.2199,+009.80,+1.4268,0,000
1559961723.0722518,+1.2199,+009.80,+1.4268,0,000
1559961741.0931783,+1.2200,+009.80,+1.4269,0,000
1559961759.1140525,+1.2200,+009.79,+1.4269,0,000
1559961777.1347685,+1.2200,+009.79,+1.4269,0,000
1559961795.1547441,+1.2200,+009.79,+1.4269,0,000
1559961813.1755877,+1.2201,+009.79,+1.4269,0,000
1559961831.1966116,+1.2201,+009.79,+1.4269,0,000
1559961849.2175996,+1.2201,+009.79,+1.4269,0,000
1559961867.2385805,+1.2202,+009.79,+1.4270,0,000
1559961885.2595205,+1.2202,+009.79,+1.4270,0,000
1559961903.2804763,+1.2202,+009.79,+1.4270,0,000
1559961921.3012097,+1.2202,+009.79,+1.4270,0,000
1559961939.3197436,+1.2203,+009.79,+1.4270,0,000
1559961957.3391545,+1.2203,+009.79,+1.4271,0,000
1559961975.3601894,+1.2203,+009.79,+1.4271,0,000
1559961993.3810546,+1.2203,+009.79,+1.4271,0,000
1559962011.4010346,+1.2204,+009.79,+1.4271,0,000
1559962029.420969,+1.2204,+009.79,+1.4271,0,000
1559962047.4396327,+1.2204,+009.79,+1.4271,0,000
1559962065.4597976,+1.2205,+009.79,+1.4271,0,000
1559962083.480376,+1.2205,+009.78,+1.4272,0,000
1559962101.5003622,+1.2205,+009.78,+1.4272,0,000
1559962119.5204177,+1.2205,+009.78,+1.4272,0,000
1559962137.5410018,+1.2206,+009.78,+1.4272,0,000
1559962155.5619395,+1.2206,+009.78,+1.4272,0,000
1559962173.583003,+1.2206,+009.78,+1.4272,0,000
1559962191.6040692,+1.2206,+009.78,+1.4272,0,000
1559962209.62516,+1.2207,+009.78,+1.4273,0,000
1559962227.645007,+1.2207,+009.78,+1.4273,0,000
1559962245.664418,+1.2207,+009.78,+1.4273,0,000
1559962263.684999,+1.2208,+009.78,+1.4273,0,000
1559962281.7048943,+1.2208,+009.78,+1.4273,0,000
1559962299.7242956,+1.2208,+009.78,+1.4273,0,000
1559962317.74161,+1.2208,+009.78,+1.4273,0,000
1559962335.760933,+1.2209,+009.78,+1.4274,0,000
1559962353.7810376,+1.2209,+009.78,+1.4274,0,000
1559962371.7997396,+1.2209,+009.78,+1.4274,0,000
1559962389.8194318,+1.2210,+009.78,+1.4274,0,000
1559962407.837611,+1.2210,+009.77,+1.4274,0,000
1559962425.8557453,+1.2210,+009.77,+1.4274,0,000
1559962443.8729224,+1.2210,+009.77,+1.4275,0,000
1559962461.8938696,+1.2211,+009.77,+1.4275,0,000
1559962479.9117157,+1.2211,+009.77,+1.4275,0,000
1559962497.929522,+1.2211,+009.77,+1.4275,0,000
1559962515.9495764,+1.2211,+009.77,+1.4275,0,000
1559962533.9704928,+1.2212,+009.77,+1.4276,0,000
1559962551.991696,+1.2212,+009.77,+1.4276,0,000
1559962570.0126312,+1.2212,+009.77,+1.4276,0,000
1559962588.0337405,+1.2213,+009.77,+1.4276,0,000
1559962606.0548,+1.2213,+009.77,+1.4277,0,000
1559962624.0758188,+1.2213,+009.76,+1.4277,0,000
1559962642.0968597,+1.2213,+009.76,+1.4277,0,000
1559962660.117649,+1.2214,+009.76,+1.4278,0,000
1559962678.138547,+1.2214,+009.76,+1.4278,0,000
1559962696.1594107,+1.2214,+009.76,+1.4278,0,000
1559962714.1803982,+1.2215,+009.76,+1.4278,0,000
1559962732.2008882,+1.2215,+009.76,+1.4278,0,000
1559962750.2218113,+1.2215,+009.76,+1.4279,0,000
1559962768.2428014,+1.2216,+009.76,+1.4279,0,000
1559962786.2640479,+1.2216,+009.76,+1.4279,0,000
1559962804.2854893,+1.2216,+009.76,+1.4279,0,000
1559962822.3063674,+1.2216,+009.76,+1.4279,0,000
1559962840.3271961,+1.2217,+009.76,+1.4279,0,000
1559962858.3483965,+1.2217,+009.76,+1.4279,0,000
1559962876.3693,+1.2217,+009.76,+1.4280,0,000
1559962894.3904219,+1.2217,+009.75,+1.4280,0,000
1559962912.411342,+1.2218,+009.75,+1.4280,0,000
1559962930.429405,+1.2218,+009.75,+1.4280,0,000
1559962948.4490318,+1.2218,+009.75,+1.4280,0,000
1559962966.4691937,+1.2218,+009.75,+1.4280,0,000
1559962984.4884021,+1.2219,+009.75,+1.4281,0,000
1559963002.5095212,+1.2219,+009.75,+1.4281,0,000
1559963020.5289574,+1.2219,+009.75,+1.4281,0,000
1559963038.550367,+1.2219,+009.75,+1.4281,0,000
1559963056.5713553,+1.2220,+009.75,+1.4281,0,000
1559963074.592277,+1.2220,+009.75,+1.4282,0,000
1559963092.613439,+1.2220,+009.75,+1.4282,0,000
1559963110.6343389,+1.2221,+009.75,+1.4282,0,000
1559963128.6552436,+1.2221,+009.75,+1.4282,0,000
1559963146.6762664,+1.2221,+009.74,+1.4282,0,000
1559963164.6974487,+1.2222,+009.74,+1.4282,0,000
1559963182.7184634,+1.2222,+009.74,+1.4283,0,000
1559963200.7396631,+1.2222,+009.74,+1.4283,0,000
1559963218.7608848,+1.2222,+009.74,+1.4283,0,000
1559963236.781833,+1.2223,+009.74,+1.4283,0,000
1559963254.8010223,+1.2223,+009.74,+1.4283,0,000
1559963272.8222404,+1.2223,+009.74,+1.4284,0,000
1559963290.8430893,+1.2223,+009.74,+1.4284,0,000
1559963308.8639288,+1.2224,+009.74,+1.4284,0,000
1559963326.8843975,+1.2224,+009.74,+1.4284,0,000
1559963344.9052415,+1.2224,+009.74,+1.4284,0,000
1559963362.926334,+1.2224,+009.74,+1.4285,0,000
1559963380.9475472,+1.2225,+009.74,+1.4285,0,000
1559963398.9688127,+1.2225,+009.74,+1.4285,0,000
1559963416.9882731,+1.2225,+009.73,+1.4285,0,000
1559963435.0089428,+1.2226,+009.73,+1.4285,0,000
1559963453.0284402,+1.2226,+009.73,+1.4286,0,000
1559963471.0494072,+1.2226,+009.73,+1.4286,0,000
1559963489.070508,+1.2226,+009.73,+1.4286,0,000
1559963507.0914779,+1.2227,+009.73,+1.4286,0,000
1559963525.1119866,+1.2227,+009.73,+1.4286,0,000
1559963543.132983,+1.2227,+009.73,+1.4286,0,000
1559963561.1540298,+1.2227,+009.73,+1.4286,0,000
1559963579.1750484,+1.2228,+009.73,+1.4286,0,000
1559963597.1958394,+1.2228,+009.73,+1.4286,0,000
1559963615.2168634,+1.2228,+009.73,+1.4287,0,000
1559963633.237805,+1.2228,+009.73,+1.4287,0,000
1559963651.2588022,+1.2229,+009.73,+1.4287,0,000
1559963669.2798295,+1.2229,+009.73,+1.4287,0,000
1559963687.3008246,+1.2229,+009.73,+1.4287,0,000
1559963705.3216963,+1.2229,+009.73,+1.4287,0,000
1559963723.3424156,+1.2230,+009.73,+1.4287,0,000
1559963741.363376,+1.2230,+009.73,+1.4288,0,000
1559963759.3842945,+1.2230,+009.72,+1.4288,0,000
1559963777.4049177,+1.2231,+009.72,+1.4288,0,000
1559963795.4257755,+1.2231,+009.72,+1.4288,0,000
1559963813.446622,+1.2231,+009.72,+1.4288,0,000
1559963831.467573,+1.2231,+009.72,+1.4288,0,000
1559963849.4884887,+1.2232,+009.72,+1.4288,0,000
1559963867.5095778,+1.2232,+009.72,+1.4288,0,000
1559963885.5305653,+1.2232,+009.72,+1.4289,0,000
1559963903.5495803,+1.2232,+009.72,+1.4289,0,000
1559963921.5706058,+1.2232,+009.72,+1.4289,0,000
1559963939.5917304,+1.2233,+009.72,+1.4289,0,000
1559963957.612635,+1.2233,+009.72,+1.4289,0,000
1559963975.6332514,+1.2233,+009.72,+1.4289,0,000
1559963993.6542375,+1.2234,+009.72,+1.4290,0,000
1559964011.674936,+1.2234,+009.72,+1.4290,0,000
1559964029.6955733,+1.2234,+009.72,+1.4290,0,000
1559964047.7158096,+1.2234,+009.72,+1.4290,0,000
1559964065.736862,+1.2235,+009.72,+1.4290,0,000
1559964083.7578664,+1.2235,+009.72,+1.4290,0,000
1559964101.7788224,+1.2235,+009.72,+1.4290,0,000
1559964119.7998335,+1.2235,+009.72,+1.4290,0,000
1559964137.820616,+1.2236,+009.71,+1.4291,0,000
1559964155.8415189,+1.2236,+009.71,+1.4291,0,000
1559964173.8627214,+1.2236,+009.71,+1.4291,0,000
1559964191.8837967,+1.2237,+009.71,+1.4291,0,000
1559964209.9050078,+1.2237,+009.71,+1.4291,0,000
1559964227.9250305,+1.2237,+009.71,+1.4291,0,000
1559964245.9461672,+1.2237,+009.71,+1.4292,0,000
1559964263.9670076,+1.2238,+009.71,+1.4292,0,000
1559964281.9870744,+1.2238,+009.71,+1.4292,0,000
1559964300.0077145,+1.2238,+009.71,+1.4292,0,000
1559964318.028385,+1.2238,+009.71,+1.4292,0,000
1559964336.0494947,+1.2239,+009.71,+1.4292,0,000
1559964354.0705836,+1.2239,+009.71,+1.4292,0,000
1559964372.091088,+1.2239,+009.71,+1.4292,0,000
1559964390.1095946,+1.2239,+009.71,+1.4292,0,000
1559964408.1296995,+1.2240,+009.71,+1.4293,0,000
1559964426.1489909,+1.2240,+009.71,+1.4293,0,000
1559964444.1699219,+1.2240,+009.71,+1.4293,0,000
1559964462.191064,+1.2240,+009.71,+1.4293,0,000
1559964480.2115815,+1.2241,+009.71,+1.4293,0,000
1559964498.2314782,+1.2241,+009.70,+1.4293,0,000
1559964516.25251,+1.2241,+009.70,+1.4294,0,000
1559964534.2736223,+1.2241,+009.70,+1.4294,0,000
1559964552.292876,+1.2242,+009.70,+1.4294,0,000
1559964570.3117607,+1.2242,+009.70,+1.4294,0,000
1559964588.331734,+1.2242,+009.70,+1.4294,0,000
1559964606.3511345,+1.2242,+009.70,+1.4294,0,000
1559964624.3710418,+1.2243,+009.70,+1.4294,0,000
1559964642.3911026,+1.2243,+009.70,+1.4294,0,000
1559964660.4111357,+1.2243,+009.70,+1.4295,0,000
1559964678.4316983,+1.2243,+009.70,+1.4295,0,000
1559964696.452862,+1.2244,+009.70,+1.4295,0,000
1559964714.4730122,+1.2244,+009.70,+1.4295,0,000
1559964732.493544,+1.2244,+009.70,+1.4295,0,000
1559964750.514521,+1.2245,+009.70,+1.4295,0,000
1559964768.5356913,+1.2245,+009.70,+1.4295,0,000
1559964786.556698,+1.2245,+009.70,+1.4296,0,000
1559964804.5775695,+1.2245,+009.70,+1.4296,0,000
1559964822.598668,+1.2246,+009.70,+1.4296,0,000
1559964840.6197028,+1.2246,+009.69,+1.4296,0,000
1559964858.6404004,+1.2246,+009.69,+1.4296,0,000
1559964876.6610243,+1.2246,+009.69,+1.4297,0,000
1559964894.6820934,+1.2247,+009.69,+1.4297,0,000
1559964912.7030206,+1.2247,+009.69,+1.4297,0,000
1559964930.7238395,+1.2247,+009.69,+1.4297,0,000
1559964948.7448566,+1.2247,+009.69,+1.4297,0,000
1559964966.7658834,+1.2248,+009.69,+1.4297,0,000
1559964984.785533,+1.2248,+009.69,+1.4297,0,000
1559965002.8063223,+1.2248,+009.69,+1.4298,0,000
1559965020.8272116,+1.2248,+009.69,+1.4298,0,000
1559965038.8481574,+1.2249,+009.69,+1.4298,0,000
1559965056.869266,+1.2249,+009.69,+1.4298,0,000
1559965074.8903358,+1.2249,+009.69,+1.4298,0,000
1559965092.9110968,+1.2250,+009.69,+1.4298,0,000
1559965110.9322162,+1.2250,+009.69,+1.4298,0,000
1559965128.9524,+1.2250,+009.69,+1.4298,0,000
1559965146.9735198,+1.2250,+009.69,+1.4299,0,000
1559965164.9946723,+1.2251,+009.68,+1.4299,0,000
1559965183.0152543,+1.2251,+009.68,+1.4299,0,000
1559965201.0364993,+1.2251,+009.68,+1.4299,0,000
1559965219.05698,+1.2251,+009.68,+1.4299,0,000
1559965237.078181,+1.2251,+009.68,+1.4300,0,000
1559965255.099332,+1.2252,+009.68,+1.4300,0,000
1559965273.1201925,+1.2252,+009.68,+1.4300,0,000
1559965291.1409159,+1.2252,+009.68,+1.4300,0,000
1559965309.1610198,+1.2253,+009.68,+1.4300,0,000
1559965327.1820235,+1.2253,+009.68,+1.4300,0,000
1559965345.2030735,+1.2253,+009.68,+1.4300,0,000
1559965363.2239099,+1.2253,+009.68,+1.4301,0,000
1559965381.244808,+1.2254,+009.68,+1.4301,0,000
1559965399.2655082,+1.2254,+009.68,+1.4301,0,000
1559965417.285604,+1.2254,+009.68,+1.4301,0,000
1559965435.3065798,+1.2254,+009.68,+1.4301,0,000
1559965453.3263857,+1.2255,+009.67,+1.4302,0,000
1559965471.347327,+1.2255,+009.67,+1.4302,0,000
1559965489.3677146,+1.2255,+009.67,+1.4302,0,000
1559965507.3877153,+1.2255,+009.67,+1.4302,0,000
1559965525.4077187,+1.2256,+009.67,+1.4302,0,000
1559965543.4277408,+1.2256,+009.67,+1.4302,0,000
1559965561.4488826,+1.2256,+009.67,+1.4302,0,000
1559965579.4683926,+1.2256,+009.67,+1.4302,0,000
1559965597.489578,+1.2257,+009.67,+1.4303,0,000
1559965615.5107229,+1.2257,+009.67,+1.4303,0,000
1559965633.5309696,+1.2257,+009.67,+1.4303,0,000
1559965651.5519872,+1.2258,+009.67,+1.4303,0,000
1559965669.5729678,+1.2258,+009.67,+1.4303,0,000
1559965687.5940125,+1.2258,+009.67,+1.4303,0,000
1559965705.6149116,+1.2258,+009.67,+1.4303,0,000
1559965723.6359053,+1.2259,+009.67,+1.4304,0,000
1559965741.6568546,+1.2259,+009.67,+1.4304,0,000
1559965759.6778476,+1.2259,+009.66,+1.4304,0,000
1559965777.698512,+1.2259,+009.66,+1.4304,0,000
1559965795.7196121,+1.2259,+009.66,+1.4304,0,000
1559965813.7405863,+1.2260,+009.66,+1.4305,0,000
1559965831.76096,+1.2260,+009.66,+1.4305,0,000
1559965849.7820058,+1.2260,+009.66,+1.4305,0,000
1559965867.8030393,+1.2261,+009.66,+1.4305,0,000
1559965885.8239799,+1.2261,+009.66,+1.4305,0,000
1559965903.844789,+1.2261,+009.66,+1.4305,0,000
1559965921.8658442,+1.2261,+009.66,+1.4305,0,000
1559965939.8867419,+1.2261,+009.66,+1.4305,0,000
1559965957.9077458,+1.2262,+009.66,+1.4305,0,000
1559965975.9284105,+1.2262,+009.66,+1.4305,0,000
1559965993.9494462,+1.2262,+009.66,+1.4306,0,000
1559966011.9705193,+1.2263,+009.66,+1.4306,0,000
1559966029.9916604,+1.2263,+009.66,+1.4306,0,000
1559966048.0105093,+1.2263,+009.66,+1.4306,0,000
1559966066.0313897,+1.2263,+009.66,+1.4306,0,000
1559966084.0522218,+1.2263,+009.66,+1.4306,0,000
1559966102.0732288,+1.2264,+009.66,+1.4306,0,000
1559966120.093941,+1.2264,+009.66,+1.4306,0,000
1559966138.1149533,+1.2264,+009.66,+1.4307,0,000
1559966156.1358194,+1.2264,+009.65,+1.4307,0,000
1559966174.1565366,+1.2265,+009.65,+1.4307,0,000
1559966192.1775677,+1.2265,+009.65,+1.4307,0,000
1559966210.1985793,+1.2265,+009.65,+1.4307,0,000
1559966228.2196627,+1.2265,+009.65,+1.4307,0,000
1559966246.2405334,+1.2266,+009.65,+1.4308,0,000
1559966264.2615173,+1.2266,+009.65,+1.4308,0,000
1559966282.282506,+1.2266,+009.65,+1.4308,0,000
1559966300.3031328,+1.2266,+009.65,+1.4308,0,000
1559966318.324229,+1.2267,+009.65,+1.4308,0,000
1559966336.345301,+1.2267,+009.65,+1.4308,0,000
1559966354.3662217,+1.2267,+009.65,+1.4308,0,000
1559966372.3849697,+1.2268,+009.65,+1.4308,0,000
1559966390.4056075,+1.2268,+009.65,+1.4309,0,000
1559966408.426573,+1.2268,+009.65,+1.4309,0,000
1559966426.447491,+1.2268,+009.65,+1.4309,0,000
1559966444.4683235,+1.2268,+009.65,+1.4309,0,000
1559966462.489388,+1.2269,+009.65,+1.4309,0,000
1559966480.5101683,+1.2269,+009.65,+1.4309,0,000
1559966498.531051,+1.2269,+009.65,+1.4310,0,000
1559966516.5520272,+1.2269,+009.65,+1.4310,0,000
1559966534.5730524,+1.2270,+009.64,+1.4310,0,000
1559966552.594193,+1.2270,+009.64,+1.4310,0,000
1559966570.6151562,+1.2270,+009.64,+1.4310,0,000
1559966588.6362953,+1.2271,+009.64,+1.4310,0,000
1559966606.6573071,+1.2271,+009.64,+1.4310,0,000
1559966624.675717,+1.2271,+009.64,+1.4310,0,000
1559966642.696877,+1.2271,+009.64,+1.4311,0,000
1559966660.7170317,+1.2271,+009.64,+1.4311,0,000
1559966678.7381368,+1.2272,+009.64,+1.4311,0,000
1559966696.759123,+1.2272,+009.64,+1.4311,0,000
1559966714.7776165,+1.2272,+009.64,+1.4311,0,000
1559966732.798455,+1.2272,+009.64,+1.4311,0,000
1559966750.819076,+1.2272,+009.64,+1.4311,0,000
1559966768.8397095,+1.2273,+009.64,+1.4311,0,000
1559966786.860481,+1.2273,+009.64,+1.4311,0,000
1559966804.8815277,+1.2273,+009.64,+1.4312,0,000
1559966822.9024744,+1.2274,+009.64,+1.4312,0,000
1559966840.9216006,+1.2274,+009.64,+1.4312,0,000
1559966858.940775,+1.2274,+009.64,+1.4312,0,000
1559966876.9610486,+1.2274,+009.64,+1.4312,0,000
1559966894.9820838,+1.2274,+009.63,+1.4312,0,000
1559966913.003156,+1.2275,+009.63,+1.4313,0,000
1559966931.0243092,+1.2275,+009.63,+1.4313,0,000
1559966949.0453331,+1.2275,+009.63,+1.4313,0,000
1559966967.0662901,+1.2276,+009.63,+1.4313,0,000
1559966985.0873733,+1.2276,+009.63,+1.4313,0,000
1559967003.1083212,+1.2276,+009.63,+1.4313,0,000
1559967021.1292086,+1.2276,+009.63,+1.4313,0,000
1559967039.1501527,+1.2277,+009.63,+1.4313,0,000
1559967057.1707935,+1.2277,+009.63,+1.4314,0,000
1559967075.190656,+1.2277,+009.63,+1.4314,0,000
1559967093.2096193,+1.2277,+009.63,+1.4314,0,000
1559967111.2303956,+1.2278,+009.63,+1.4314,0,000
1559967129.2511964,+1.2278,+009.63,+1.4314,0,000
1559967147.2720056,+1.2278,+009.63,+1.4314,0,000
1559967165.2929704,+1.2278,+009.63,+1.4315,0,000
1559967183.3140318,+1.2279,+009.63,+1.4315,0,000
1559967201.334895,+1.2279,+009.63,+1.4315,0,000
1559967219.3558846,+1.2279,+009.63,+1.4315,0,000
1559967237.376979,+1.2279,+009.63,+1.4315,0,000
1559967255.3979113,+1.2280,+009.63,+1.4315,0,000
1559967273.418965,+1.2280,+009.62,+1.4315,0,000
1559967291.4390461,+1.2280,+009.62,+1.4315,0,000
1559967309.4591405,+1.2280,+009.62,+1.4315,0,000
1559967327.4799333,+1.2280,+009.62,+1.4315,0,000
1559967345.500284,+1.2281,+009.62,+1.4316,0,000
1559967363.520334,+1.2281,+009.62,+1.4316,0,000
1559967381.540884,+1.2281,+009.62,+1.4316,0,000
1559967399.56086,+1.2281,+009.62,+1.4316,0,000
1559967417.5809977,+1.2282,+009.62,+1.4316,0,000
1559967435.6010168,+1.2282,+009.62,+1.4316,0,000
1559967453.6221433,+1.2282,+009.62,+1.4316,0,000
1559967471.6431613,+1.2282,+009.62,+1.4316,0,000
1559967489.664156,+1.2283,+009.62,+1.4317,0,000
1559967507.6827962,+1.2283,+009.62,+1.4317,0,000
1559967525.7038367,+1.2283,+009.62,+1.4317,0,000
1559967543.7248704,+1.2283,+009.62,+1.4317,0,000
1559967561.7458534,+1.2284,+009.62,+1.4317,0,000
1559967579.76504,+1.2284,+009.62,+1.4318,0,000
1559967597.783135,+1.2284,+009.62,+1.4318,0,000
1559967615.8031278,+1.2284,+009.61,+1.4318,0,000
1559967633.8231158,+1.2285,+009.61,+1.4318,0,000
1559967651.8431754,+1.2285,+009.61,+1.4318,0,000
1559967669.8635287,+1.2285,+009.61,+1.4318,0,000
1559967687.8833957,+1.2285,+009.61,+1.4319,0,000
1559967705.9038272,+1.2286,+009.61,+1.4319,0,000
1559967723.9249737,+1.2286,+009.61,+1.4319,0,000
1559967741.9451087,+1.2286,+009.61,+1.4319,0,000
1559967759.9663546,+1.2287,+009.61,+1.4319,0,000
1559967777.9874456,+1.2287,+009.61,+1.4319,0,000
1559967796.008402,+1.2287,+009.61,+1.4320,0,000
1559967814.0295815,+1.2287,+009.61,+1.4320,0,000
1559967832.0497072,+1.2287,+009.61,+1.4320,0,000
1559967850.0705626,+1.2288,+009.61,+1.4320,0,000
1559967868.091643,+1.2288,+009.61,+1.4320,0,000
1559967886.1127973,+1.2288,+009.60,+1.4321,0,000
1559967904.133639,+1.2288,+009.60,+1.4321,0,000
1559967922.1546407,+1.2289,+009.60,+1.4321,0,000
1559967940.1755989,+1.2289,+009.60,+1.4321,0,000
