t,kelvin,sensor,htr_range 1,htr_lvl 1,setp 1
1581946909.3278232,"+00.0000,+298.230,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581946914.6659184,"+00.0000,+298.230,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581946919.9930573,"+00.0000,+298.237,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581946925.3291917,"+00.0000,+298.240,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581946930.6666749,"+00.0000,+298.235,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581946935.9911048,"+00.0000,+298.227,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581946941.3302867,"+00.0000,+298.224,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581946946.6686816,"+00.0000,+298.222,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581946951.9980547,"+00.0000,+298.218,+00.0000,+00.0000","+0.00000,+0.52320,+0.00000,+0.00000",0,+000.0,+100.510
1581946957.331862,"+00.0000,+298.208,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581946962.6700506,"+00.0000,+298.202,+00.0000,+00.0000","+0.00000,+0.52324,+0.00000,+0.00000",0,+000.0,+100.510
1581946967.9996681,"+00.0000,+298.194,+00.0000,+00.0000","+0.00000,+0.52326,+0.00000,+0.00000",0,+000.0,+100.510
1581946973.3330548,"+00.0000,+298.189,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581946978.6714425,"+00.0000,+298.185,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581946984.001142,"+00.0000,+298.179,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581946989.334928,"+00.0000,+298.177,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581946994.672849,"+00.0000,+298.170,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581946999.9989917,"+00.0000,+298.162,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581947005.335922,"+00.0000,+298.155,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581947010.6742454,"+00.0000,+298.150,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581947016.0016387,"+00.0000,+298.149,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581947021.3377273,"+00.0000,+298.145,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581947026.6756907,"+00.0000,+298.135,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581947032.0050752,"+00.0000,+298.132,+00.0000,+00.0000","+0.00000,+0.52341,+0.00000,+0.00000",0,+000.0,+100.510
1581947037.338786,"+00.0000,+298.128,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581947042.6771715,"+00.0000,+298.124,+00.0000,+00.0000","+0.00000,+0.52343,+0.00000,+0.00000",0,+000.0,+100.510
1581947048.005978,"+00.0000,+298.115,+00.0000,+00.0000","+0.00000,+0.52345,+0.00000,+0.00000",0,+000.0,+100.510
1581947053.3402913,"+00.0000,+298.109,+00.0000,+00.0000","+0.00000,+0.52346,+0.00000,+0.00000",0,+000.0,+100.510
1581947058.678443,"+00.0000,+298.097,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581947064.007679,"+00.0000,+298.085,+00.0000,+00.0000","+0.00000,+0.52352,+0.00000,+0.00000",0,+000.0,+100.510
1581947069.3419926,"+00.0000,+298.080,+00.0000,+00.0000","+0.00000,+0.52353,+0.00000,+0.00000",0,+000.0,+100.510
1581947074.679856,"+00.0000,+298.077,+00.0000,+00.0000","+0.00000,+0.52354,+0.00000,+0.00000",0,+000.0,+100.510
1581947080.0064154,"+00.0000,+298.079,+00.0000,+00.0000","+0.00000,+0.52353,+0.00000,+0.00000",0,+000.0,+100.510
1581947085.3433456,"+00.0000,+298.073,+00.0000,+00.0000","+0.00000,+0.52355,+0.00000,+0.00000",0,+000.0,+100.510
1581947090.6799543,"+00.0000,+298.066,+00.0000,+00.0000","+0.00000,+0.52356,+0.00000,+0.00000",0,+000.0,+100.510
1581947096.0085676,"+00.0000,+298.056,+00.0000,+00.0000","+0.00000,+0.52359,+0.00000,+0.00000",0,+000.0,+100.510
1581947101.3399422,"+00.0000,+298.049,+00.0000,+00.0000","+0.00000,+0.52360,+0.00000,+0.00000",0,+000.0,+100.510
1581947106.6826303,"+00.0000,+298.044,+00.0000,+00.0000","+0.00000,+0.52362,+0.00000,+0.00000",0,+000.0,+100.510
1581947112.0117476,"+00.0000,+298.038,+00.0000,+00.0000","+0.00000,+0.52363,+0.00000,+0.00000",0,+000.0,+100.510
1581947117.3456063,"+00.0000,+298.033,+00.0000,+00.0000","+0.00000,+0.52364,+0.00000,+0.00000",0,+000.0,+100.510
1581947122.6838639,"+00.0000,+298.025,+00.0000,+00.0000","+0.00000,+0.52366,+0.00000,+0.00000",0,+000.0,+100.510
1581947128.0082235,"+00.0000,+298.021,+00.0000,+00.0000","+0.00000,+0.52367,+0.00000,+0.00000",0,+000.0,+100.510
1581947133.34393,"+00.0000,+298.015,+00.0000,+00.0000","+0.00000,+0.52368,+0.00000,+0.00000",0,+000.0,+100.510
1581947138.6853278,"+00.0000,+298.010,+00.0000,+00.0000","+0.00000,+0.52370,+0.00000,+0.00000",0,+000.0,+100.510
1581947144.0142663,"+00.0000,+298.003,+00.0000,+00.0000","+0.00000,+0.52372,+0.00000,+0.00000",0,+000.0,+100.510
1581947149.3485727,"+00.0000,+298.000,+00.0000,+00.0000","+0.00000,+0.52372,+0.00000,+0.00000",0,+000.0,+100.510
1581947154.6866827,"+00.0000,+297.998,+00.0000,+00.0000","+0.00000,+0.52372,+0.00000,+0.00000",0,+000.0,+100.510
1581947160.0118277,"+00.0000,+297.997,+00.0000,+00.0000","+0.00000,+0.52373,+0.00000,+0.00000",0,+000.0,+100.510
1581947165.350126,"+00.0000,+297.988,+00.0000,+00.0000","+0.00000,+0.52375,+0.00000,+0.00000",0,+000.0,+100.510
1581947170.6881964,"+00.0000,+297.983,+00.0000,+00.0000","+0.00000,+0.52376,+0.00000,+0.00000",0,+000.0,+100.510
1581947176.011894,"+00.0000,+297.973,+00.0000,+00.0000","+0.00000,+0.52379,+0.00000,+0.00000",0,+000.0,+100.510
1581947181.3514018,"+00.0000,+297.967,+00.0000,+00.0000","+0.00000,+0.52380,+0.00000,+0.00000",0,+000.0,+100.510
1581947186.688793,"+00.0000,+297.968,+00.0000,+00.0000","+0.00000,+0.52380,+0.00000,+0.00000",0,+000.0,+100.510
1581947192.0179796,"+00.0000,+297.967,+00.0000,+00.0000","+0.00000,+0.52380,+0.00000,+0.00000",0,+000.0,+100.510
1581947197.3519547,"+00.0000,+297.959,+00.0000,+00.0000","+0.00000,+0.52382,+0.00000,+0.00000",0,+000.0,+100.510
1581947202.6927743,"+00.0000,+297.955,+00.0000,+00.0000","+0.00000,+0.52383,+0.00000,+0.00000",0,+000.0,+100.510
1581947208.0221567,"+00.0000,+297.951,+00.0000,+00.0000","+0.00000,+0.52384,+0.00000,+0.00000",0,+000.0,+100.510
1581947213.3541954,"+00.0000,+297.949,+00.0000,+00.0000","+0.00000,+0.52385,+0.00000,+0.00000",0,+000.0,+100.510
1581947218.691965,"+00.0000,+297.946,+00.0000,+00.0000","+0.00000,+0.52385,+0.00000,+0.00000",0,+000.0,+100.510
1581947224.0201416,"+00.0000,+297.941,+00.0000,+00.0000","+0.00000,+0.52386,+0.00000,+0.00000",0,+000.0,+100.510
1581947229.3538752,"+00.0000,+297.935,+00.0000,+00.0000","+0.00000,+0.52388,+0.00000,+0.00000",0,+000.0,+100.510
1581947234.6919463,"+00.0000,+297.931,+00.0000,+00.0000","+0.00000,+0.52389,+0.00000,+0.00000",0,+000.0,+100.510
1581947240.0190146,"+00.0000,+297.925,+00.0000,+00.0000","+0.00000,+0.52390,+0.00000,+0.00000",0,+000.0,+100.510
1581947245.3570487,"+00.0000,+297.921,+00.0000,+00.0000","+0.00000,+0.52391,+0.00000,+0.00000",0,+000.0,+100.510
1581947250.6919248,"+00.0000,+297.919,+00.0000,+00.0000","+0.00000,+0.52392,+0.00000,+0.00000",0,+000.0,+100.510
1581947256.0209732,"+00.0000,+297.915,+00.0000,+00.0000","+0.00000,+0.52393,+0.00000,+0.00000",0,+000.0,+100.510
1581947261.3582966,"+00.0000,+297.914,+00.0000,+00.0000","+0.00000,+0.52393,+0.00000,+0.00000",0,+000.0,+100.510
1581947266.6959374,"+00.0000,+297.905,+00.0000,+00.0000","+0.00000,+0.52395,+0.00000,+0.00000",0,+000.0,+100.510
1581947272.024458,"+00.0000,+297.898,+00.0000,+00.0000","+0.00000,+0.52397,+0.00000,+0.00000",0,+000.0,+100.510
1581947277.3597996,"+00.0000,+297.898,+00.0000,+00.0000","+0.00000,+0.52397,+0.00000,+0.00000",0,+000.0,+100.510
1581947282.6959226,"+00.0000,+297.897,+00.0000,+00.0000","+0.00000,+0.52397,+0.00000,+0.00000",0,+000.0,+100.510
1581947288.0247457,"+00.0000,+297.898,+00.0000,+00.0000","+0.00000,+0.52397,+0.00000,+0.00000",0,+000.0,+100.510
1581947293.361455,"+00.0000,+297.901,+00.0000,+00.0000","+0.00000,+0.52396,+0.00000,+0.00000",0,+000.0,+100.510
1581947298.6992729,"+00.0000,+297.903,+00.0000,+00.0000","+0.00000,+0.52396,+0.00000,+0.00000",0,+000.0,+100.510
1581947304.0288298,"+00.0000,+297.897,+00.0000,+00.0000","+0.00000,+0.52397,+0.00000,+0.00000",0,+000.0,+100.510
1581947309.3624055,"+00.0000,+297.895,+00.0000,+00.0000","+0.00000,+0.52397,+0.00000,+0.00000",0,+000.0,+100.510
1581947314.7006903,"+00.0000,+297.893,+00.0000,+00.0000","+0.00000,+0.52398,+0.00000,+0.00000",0,+000.0,+100.510
1581947320.026386,"+00.0000,+297.896,+00.0000,+00.0000","+0.00000,+0.52397,+0.00000,+0.00000",0,+000.0,+100.510
1581947325.3634176,"+00.0000,+297.894,+00.0000,+00.0000","+0.00000,+0.52398,+0.00000,+0.00000",0,+000.0,+100.510
1581947330.70172,"+00.0000,+297.888,+00.0000,+00.0000","+0.00000,+0.52399,+0.00000,+0.00000",0,+000.0,+100.510
1581947336.028544,"+00.0000,+297.886,+00.0000,+00.0000","+0.00000,+0.52400,+0.00000,+0.00000",0,+000.0,+100.510
1581947341.3654413,"+00.0000,+297.885,+00.0000,+00.0000","+0.00000,+0.52400,+0.00000,+0.00000",0,+000.0,+100.510
1581947346.703315,"+00.0000,+297.886,+00.0000,+00.0000","+0.00000,+0.52400,+0.00000,+0.00000",0,+000.0,+100.510
1581947352.0304875,"+00.0000,+297.881,+00.0000,+00.0000","+0.00000,+0.52401,+0.00000,+0.00000",0,+000.0,+100.510
1581947357.3668034,"+00.0000,+297.876,+00.0000,+00.0000","+0.00000,+0.52402,+0.00000,+0.00000",0,+000.0,+100.510
1581947362.7049482,"+00.0000,+297.869,+00.0000,+00.0000","+0.00000,+0.52404,+0.00000,+0.00000",0,+000.0,+100.510
1581947368.034311,"+00.0000,+297.863,+00.0000,+00.0000","+0.00000,+0.52405,+0.00000,+0.00000",0,+000.0,+100.510
1581947373.3672056,"+00.0000,+297.861,+00.0000,+00.0000","+0.00000,+0.52406,+0.00000,+0.00000",0,+000.0,+100.510
1581947378.7061071,"+00.0000,+297.855,+00.0000,+00.0000","+0.00000,+0.52407,+0.00000,+0.00000",0,+000.0,+100.510
1581947384.0327752,"+00.0000,+297.852,+00.0000,+00.0000","+0.00000,+0.52408,+0.00000,+0.00000",0,+000.0,+100.510
1581947389.369451,"+00.0000,+297.850,+00.0000,+00.0000","+0.00000,+0.52408,+0.00000,+0.00000",0,+000.0,+100.510
1581947394.7077446,"+00.0000,+297.850,+00.0000,+00.0000","+0.00000,+0.52408,+0.00000,+0.00000",0,+000.0,+100.510
1581947400.0330505,"+00.0000,+297.848,+00.0000,+00.0000","+0.00000,+0.52409,+0.00000,+0.00000",0,+000.0,+100.510
1581947405.3709726,"+00.0000,+297.850,+00.0000,+00.0000","+0.00000,+0.52408,+0.00000,+0.00000",0,+000.0,+100.510
1581947410.7076976,"+00.0000,+297.844,+00.0000,+00.0000","+0.00000,+0.52409,+0.00000,+0.00000",0,+000.0,+100.510
1581947416.0342624,"+00.0000,+297.838,+00.0000,+00.0000","+0.00000,+0.52411,+0.00000,+0.00000",0,+000.0,+100.510
1581947421.3724332,"+00.0000,+297.834,+00.0000,+00.0000","+0.00000,+0.52412,+0.00000,+0.00000",0,+000.0,+100.510
1581947426.710452,"+00.0000,+297.833,+00.0000,+00.0000","+0.00000,+0.52412,+0.00000,+0.00000",0,+000.0,+100.510
1581947432.0386488,"+00.0000,+297.828,+00.0000,+00.0000","+0.00000,+0.52414,+0.00000,+0.00000",0,+000.0,+100.510
1581947437.3735192,"+00.0000,+297.822,+00.0000,+00.0000","+0.00000,+0.52415,+0.00000,+0.00000",0,+000.0,+100.510
1581947442.7091243,"+00.0000,+297.818,+00.0000,+00.0000","+0.00000,+0.52416,+0.00000,+0.00000",0,+000.0,+100.510
1581947448.0383325,"+00.0000,+297.815,+00.0000,+00.0000","+0.00000,+0.52417,+0.00000,+0.00000",0,+000.0,+100.510
1581947453.3718777,"+00.0000,+297.810,+00.0000,+00.0000","+0.00000,+0.52418,+0.00000,+0.00000",0,+000.0,+100.510
1581947458.7130828,"+00.0000,+297.804,+00.0000,+00.0000","+0.00000,+0.52419,+0.00000,+0.00000",0,+000.0,+100.510
1581947464.04184,"+00.0000,+297.805,+00.0000,+00.0000","+0.00000,+0.52419,+0.00000,+0.00000",0,+000.0,+100.510
1581947469.3763437,"+00.0000,+297.801,+00.0000,+00.0000","+0.00000,+0.52420,+0.00000,+0.00000",0,+000.0,+100.510
1581947474.7143657,"+00.0000,+297.798,+00.0000,+00.0000","+0.00000,+0.52421,+0.00000,+0.00000",0,+000.0,+100.510
1581947480.038192,"+00.0000,+297.791,+00.0000,+00.0000","+0.00000,+0.52422,+0.00000,+0.00000",0,+000.0,+100.510
1581947485.3775268,"+00.0000,+297.789,+00.0000,+00.0000","+0.00000,+0.52423,+0.00000,+0.00000",0,+000.0,+100.510
1581947490.716111,"+00.0000,+297.785,+00.0000,+00.0000","+0.00000,+0.52424,+0.00000,+0.00000",0,+000.0,+100.510
1581947496.045267,"+00.0000,+297.780,+00.0000,+00.0000","+0.00000,+0.52425,+0.00000,+0.00000",0,+000.0,+100.510
1581947501.3786502,"+00.0000,+297.780,+00.0000,+00.0000","+0.00000,+0.52425,+0.00000,+0.00000",0,+000.0,+100.510
1581947506.7125914,"+00.0000,+297.777,+00.0000,+00.0000","+0.00000,+0.52426,+0.00000,+0.00000",0,+000.0,+100.510
1581947512.0420184,"+00.0000,+297.775,+00.0000,+00.0000","+0.00000,+0.52426,+0.00000,+0.00000",0,+000.0,+100.510
1581947517.380718,"+00.0000,+297.769,+00.0000,+00.0000","+0.00000,+0.52428,+0.00000,+0.00000",0,+000.0,+100.510
1581947522.7187197,"+00.0000,+297.764,+00.0000,+00.0000","+0.00000,+0.52429,+0.00000,+0.00000",0,+000.0,+100.510
1581947528.0476172,"+00.0000,+297.761,+00.0000,+00.0000","+0.00000,+0.52430,+0.00000,+0.00000",0,+000.0,+100.510
1581947533.3820355,"+00.0000,+297.757,+00.0000,+00.0000","+0.00000,+0.52430,+0.00000,+0.00000",0,+000.0,+100.510
1581947538.720131,"+00.0000,+297.753,+00.0000,+00.0000","+0.00000,+0.52432,+0.00000,+0.00000",0,+000.0,+100.510
1581947544.049284,"+00.0000,+297.750,+00.0000,+00.0000","+0.00000,+0.52432,+0.00000,+0.00000",0,+000.0,+100.510
1581947549.3833458,"+00.0000,+297.748,+00.0000,+00.0000","+0.00000,+0.52433,+0.00000,+0.00000",0,+000.0,+100.510
1581947554.71755,"+00.0000,+297.742,+00.0000,+00.0000","+0.00000,+0.52434,+0.00000,+0.00000",0,+000.0,+100.510
1581947560.0439389,"+00.0000,+297.734,+00.0000,+00.0000","+0.00000,+0.52436,+0.00000,+0.00000",0,+000.0,+100.510
1581947565.3847747,"+00.0000,+297.732,+00.0000,+00.0000","+0.00000,+0.52437,+0.00000,+0.00000",0,+000.0,+100.510
1581947570.71994,"+00.0000,+297.731,+00.0000,+00.0000","+0.00000,+0.52437,+0.00000,+0.00000",0,+000.0,+100.510
1581947576.0485058,"+00.0000,+297.729,+00.0000,+00.0000","+0.00000,+0.52437,+0.00000,+0.00000",0,+000.0,+100.510
1581947581.385622,"+00.0000,+297.727,+00.0000,+00.0000","+0.00000,+0.52438,+0.00000,+0.00000",0,+000.0,+100.510
1581947586.7242274,"+00.0000,+297.728,+00.0000,+00.0000","+0.00000,+0.52438,+0.00000,+0.00000",0,+000.0,+100.510
1581947592.0516338,"+00.0000,+297.726,+00.0000,+00.0000","+0.00000,+0.52438,+0.00000,+0.00000",0,+000.0,+100.510
1581947597.3877323,"+00.0000,+297.724,+00.0000,+00.0000","+0.00000,+0.52438,+0.00000,+0.00000",0,+000.0,+100.510
1581947602.725715,"+00.0000,+297.722,+00.0000,+00.0000","+0.00000,+0.52439,+0.00000,+0.00000",0,+000.0,+100.510
1581947608.0535166,"+00.0000,+297.724,+00.0000,+00.0000","+0.00000,+0.52439,+0.00000,+0.00000",0,+000.0,+100.510
1581947613.3890562,"+00.0000,+297.724,+00.0000,+00.0000","+0.00000,+0.52439,+0.00000,+0.00000",0,+000.0,+100.510
1581947618.7272239,"+00.0000,+297.726,+00.0000,+00.0000","+0.00000,+0.52438,+0.00000,+0.00000",0,+000.0,+100.510
1581947624.0565188,"+00.0000,+297.725,+00.0000,+00.0000","+0.00000,+0.52438,+0.00000,+0.00000",0,+000.0,+100.510
1581947629.3902817,"+00.0000,+297.730,+00.0000,+00.0000","+0.00000,+0.52437,+0.00000,+0.00000",0,+000.0,+100.510
1581947634.7279549,"+00.0000,+297.735,+00.0000,+00.0000","+0.00000,+0.52436,+0.00000,+0.00000",0,+000.0,+100.510
1581947640.0550313,"+00.0000,+297.734,+00.0000,+00.0000","+0.00000,+0.52436,+0.00000,+0.00000",0,+000.0,+100.510
1581947645.3918452,"+00.0000,+297.732,+00.0000,+00.0000","+0.00000,+0.52437,+0.00000,+0.00000",0,+000.0,+100.510
1581947650.7297604,"+00.0000,+297.729,+00.0000,+00.0000","+0.00000,+0.52438,+0.00000,+0.00000",0,+000.0,+100.510
1581947656.0561337,"+00.0000,+297.727,+00.0000,+00.0000","+0.00000,+0.52438,+0.00000,+0.00000",0,+000.0,+100.510
1581947661.3930197,"+00.0000,+297.723,+00.0000,+00.0000","+0.00000,+0.52439,+0.00000,+0.00000",0,+000.0,+100.510
1581947666.731398,"+00.0000,+297.718,+00.0000,+00.0000","+0.00000,+0.52440,+0.00000,+0.00000",0,+000.0,+100.510
1581947672.061212,"+00.0000,+297.717,+00.0000,+00.0000","+0.00000,+0.52440,+0.00000,+0.00000",0,+000.0,+100.510
1581947677.3943639,"+00.0000,+297.713,+00.0000,+00.0000","+0.00000,+0.52441,+0.00000,+0.00000",0,+000.0,+100.510
1581947682.7326918,"+00.0000,+297.713,+00.0000,+00.0000","+0.00000,+0.52441,+0.00000,+0.00000",0,+000.0,+100.510
1581947688.062354,"+00.0000,+297.713,+00.0000,+00.0000","+0.00000,+0.52441,+0.00000,+0.00000",0,+000.0,+100.510
1581947693.39603,"+00.0000,+297.717,+00.0000,+00.0000","+0.00000,+0.52440,+0.00000,+0.00000",0,+000.0,+100.510
1581947698.7319453,"+00.0000,+297.719,+00.0000,+00.0000","+0.00000,+0.52440,+0.00000,+0.00000",0,+000.0,+100.510
1581947704.060882,"+00.0000,+297.716,+00.0000,+00.0000","+0.00000,+0.52440,+0.00000,+0.00000",0,+000.0,+100.510
1581947709.3965323,"+00.0000,+297.717,+00.0000,+00.0000","+0.00000,+0.52440,+0.00000,+0.00000",0,+000.0,+100.510
1581947714.735414,"+00.0000,+297.715,+00.0000,+00.0000","+0.00000,+0.52441,+0.00000,+0.00000",0,+000.0,+100.510
1581947720.06196,"+00.0000,+297.711,+00.0000,+00.0000","+0.00000,+0.52442,+0.00000,+0.00000",0,+000.0,+100.510
1581947725.3991032,"+00.0000,+297.706,+00.0000,+00.0000","+0.00000,+0.52442,+0.00000,+0.00000",0,+000.0,+100.510
1581947730.7371213,"+00.0000,+297.705,+00.0000,+00.0000","+0.00000,+0.52443,+0.00000,+0.00000",0,+000.0,+100.510
1581947736.0666974,"+00.0000,+297.702,+00.0000,+00.0000","+0.00000,+0.52444,+0.00000,+0.00000",0,+000.0,+100.510
1581947741.4002266,"+00.0000,+297.701,+00.0000,+00.0000","+0.00000,+0.52444,+0.00000,+0.00000",0,+000.0,+100.510
1581947746.7383225,"+00.0000,+297.703,+00.0000,+00.0000","+0.00000,+0.52443,+0.00000,+0.00000",0,+000.0,+100.510
1581947752.06746,"+00.0000,+297.704,+00.0000,+00.0000","+0.00000,+0.52443,+0.00000,+0.00000",0,+000.0,+100.510
1581947757.4012594,"+00.0000,+297.704,+00.0000,+00.0000","+0.00000,+0.52443,+0.00000,+0.00000",0,+000.0,+100.510
1581947762.7397323,"+00.0000,+297.699,+00.0000,+00.0000","+0.00000,+0.52444,+0.00000,+0.00000",0,+000.0,+100.510
1581947768.065615,"+00.0000,+297.699,+00.0000,+00.0000","+0.00000,+0.52445,+0.00000,+0.00000",0,+000.0,+100.510
1581947773.4030354,"+00.0000,+297.695,+00.0000,+00.0000","+0.00000,+0.52446,+0.00000,+0.00000",0,+000.0,+100.510
1581947778.7411106,"+00.0000,+297.689,+00.0000,+00.0000","+0.00000,+0.52447,+0.00000,+0.00000",0,+000.0,+100.510
1581947784.070278,"+00.0000,+297.682,+00.0000,+00.0000","+0.00000,+0.52449,+0.00000,+0.00000",0,+000.0,+100.510
1581947789.4048047,"+00.0000,+297.673,+00.0000,+00.0000","+0.00000,+0.52451,+0.00000,+0.00000",0,+000.0,+100.510
1581947794.7424896,"+00.0000,+297.666,+00.0000,+00.0000","+0.00000,+0.52453,+0.00000,+0.00000",0,+000.0,+100.510
1581947800.0672271,"+00.0000,+297.663,+00.0000,+00.0000","+0.00000,+0.52453,+0.00000,+0.00000",0,+000.0,+100.510
1581947805.406098,"+00.0000,+297.662,+00.0000,+00.0000","+0.00000,+0.52453,+0.00000,+0.00000",0,+000.0,+100.510
1581947810.743943,"+00.0000,+297.664,+00.0000,+00.0000","+0.00000,+0.52453,+0.00000,+0.00000",0,+000.0,+100.510
1581947816.072544,"+00.0000,+297.665,+00.0000,+00.0000","+0.00000,+0.52453,+0.00000,+0.00000",0,+000.0,+100.510
1581947821.406591,"+00.0000,+297.668,+00.0000,+00.0000","+0.00000,+0.52452,+0.00000,+0.00000",0,+000.0,+100.510
1581947826.7439237,"+00.0000,+297.664,+00.0000,+00.0000","+0.00000,+0.52453,+0.00000,+0.00000",0,+000.0,+100.510
1581947832.0731733,"+00.0000,+297.659,+00.0000,+00.0000","+0.00000,+0.52454,+0.00000,+0.00000",0,+000.0,+100.510
1581947837.408542,"+00.0000,+297.654,+00.0000,+00.0000","+0.00000,+0.52455,+0.00000,+0.00000",0,+000.0,+100.510
1581947842.7467282,"+00.0000,+297.659,+00.0000,+00.0000","+0.00000,+0.52454,+0.00000,+0.00000",0,+000.0,+100.510
1581947848.0758872,"+00.0000,+297.662,+00.0000,+00.0000","+0.00000,+0.52453,+0.00000,+0.00000",0,+000.0,+100.510
1581947853.4093356,"+00.0000,+297.659,+00.0000,+00.0000","+0.00000,+0.52454,+0.00000,+0.00000",0,+000.0,+100.510
1581947858.748018,"+00.0000,+297.654,+00.0000,+00.0000","+0.00000,+0.52456,+0.00000,+0.00000",0,+000.0,+100.510
1581947864.0754817,"+00.0000,+297.651,+00.0000,+00.0000","+0.00000,+0.52456,+0.00000,+0.00000",0,+000.0,+100.510
1581947869.4117222,"+00.0000,+297.649,+00.0000,+00.0000","+0.00000,+0.52457,+0.00000,+0.00000",0,+000.0,+100.510
1581947874.7496743,"+00.0000,+297.645,+00.0000,+00.0000","+0.00000,+0.52457,+0.00000,+0.00000",0,+000.0,+100.510
1581947880.07333,"+00.0000,+297.648,+00.0000,+00.0000","+0.00000,+0.52457,+0.00000,+0.00000",0,+000.0,+100.510
1581947885.4125261,"+00.0000,+297.649,+00.0000,+00.0000","+0.00000,+0.52457,+0.00000,+0.00000",0,+000.0,+100.510
1581947890.7506845,"+00.0000,+297.648,+00.0000,+00.0000","+0.00000,+0.52457,+0.00000,+0.00000",0,+000.0,+100.510
1581947896.0758789,"+00.0000,+297.644,+00.0000,+00.0000","+0.00000,+0.52458,+0.00000,+0.00000",0,+000.0,+100.510
1581947901.4140205,"+00.0000,+297.639,+00.0000,+00.0000","+0.00000,+0.52459,+0.00000,+0.00000",0,+000.0,+100.510
1581947906.7522478,"+00.0000,+297.637,+00.0000,+00.0000","+0.00000,+0.52460,+0.00000,+0.00000",0,+000.0,+100.510
1581947912.080791,"+00.0000,+297.632,+00.0000,+00.0000","+0.00000,+0.52461,+0.00000,+0.00000",0,+000.0,+100.510
1581947917.4152422,"+00.0000,+297.631,+00.0000,+00.0000","+0.00000,+0.52461,+0.00000,+0.00000",0,+000.0,+100.510
1581947922.7536428,"+00.0000,+297.628,+00.0000,+00.0000","+0.00000,+0.52461,+0.00000,+0.00000",0,+000.0,+100.510
1581947928.0826712,"+00.0000,+297.630,+00.0000,+00.0000","+0.00000,+0.52461,+0.00000,+0.00000",0,+000.0,+100.510
1581947933.4167583,"+00.0000,+297.626,+00.0000,+00.0000","+0.00000,+0.52462,+0.00000,+0.00000",0,+000.0,+100.510
